Effective Date,Local Code,Name (English),Section/Products,33 Sector(Code),33 Sector(name),17 Sector(Code),17 Sector(name),Size Code (New Index Series),Size (New Index Series),Ticker
20260228,6265,CONVUM Ltd.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6265.T
20260228,6267,"GENERAL PACKER CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6267.T
20260228,6276,"SiriusVision CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6276.T
20260228,6286,SEIKO CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6286.T
20260228,6291,"AIRTECH JAPAN,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6291.T
20260228,6292,"KAWATA MFG. CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6292.T
20260228,6307,"SANSEI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6307.T
20260228,6316,"MARUYAMA MFG.CO.,INC.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6316.T
20260228,6317,Kitagawa Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6317.T
20260228,6322,TACMINA CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6322.T
20260228,6325,"TAKAKITA CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6325.T
20260228,6327,"KITAGAWA SEIKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6327.T
20260228,6334,"Meiji Machine Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6334.T
20260228,6335,"TOKYO KIKAI SEISAKUSHO,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6335.T
20260228,6336,"ISHII HYOKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6336.T
20260228,6337,TESEC Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6337.T
20260228,6338,Takatori Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6338.T
20260228,6342,"Taihei Machinery Works,Limited",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6342.T
20260228,6343,FREESIA MACROSS CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6343.T
20260228,6346,"KIKUKAWA ENTERPRISE,INC.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6346.T
20260228,6347,"PLACO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6347.T
20260228,6356,"NIPPON GEAR CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6356.T
20260228,6357,"Sansei Technologies,Inc.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6357.T
20260228,6360,"TOKYO AUTOMATIC MACHINERY WORKS,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6360.T
20260228,6365,DMW CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6365.T
20260228,6366,Chiyoda Corporation,Standard Market(Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,-,-,6366.T
20260228,6378,"KIMURA CHEMICAL PLANTS CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6378.T
20260228,6380,"ORIENTAL CHAIN MFG. CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6380.T
20260228,6382,TRINITY INDUSTRIAL CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6382.T
20260228,6384,"SHOWA SHINKU CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6384.T
20260228,6391,KAJI TECHNOLOGY CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6391.T
20260228,6392,YAMADA CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6392.T
20260228,6393,"YUKEN KOGYO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6393.T
20260228,6396,"Unozawa-gumi Iron Works,Limited",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6396.T
20260228,6400,"FUJI SEIKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6400.T
20260228,6402,"KANEMATSU ENGINEERING CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6402.T
20260228,6403,"SUIDO KIKO KAISHA,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6403.T
20260228,6405,"Suzumo Machinery Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6405.T
20260228,6408,"OGURA CLUTCH CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6408.T
20260228,6424,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6424.T
20260228,6425,Universal Entertainment Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6425.T
20260228,6428,OIZUMI Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6428.T
20260228,6433,"HEPHAIST CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6433.T
20260228,6444,SANDEN CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6444.T
20260228,6466,"TVE Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6466.T
20260228,6467,NICHIDAI CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6467.T
20260228,6469,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6469.T
20260228,6470,"TAIHO KOGYO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6470.T
20260228,6482,Yushin Company,Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6482.T
20260228,6484,KVK CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6484.T
20260228,6485,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,6485.T
20260228,6488,Yoshitake Inc.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6488.T
20260228,6489,"Maezawa Industries,Inc.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6489.T
20260228,6492,OKANO VALVE MFG.CO.LTD.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6492.T
20260228,6493,NITTAN Corporation,Standard Market(Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,-,-,6493.T
20260228,6494,"NFK HOLDINGS CO.,Ltd",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6494.T
20260228,6495,"MIYAIRI VALVE MFG.CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6495.T
20260228,6496,"NAKAKITA SEISAKUSHO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6496.T
20260228,6497,HAMAI INDUSTRIES LTD,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,6497.T
20260228,6505,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6505.T
20260228,6513,"Origin Company,Limited",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6513.T
20260228,6518,"SANSO ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6518.T
20260228,6521,OXIDE Corporation,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6521.T
20260228,6522,Asterisk Inc.,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6522.T
20260228,6524,"KOHOKU KOGYO CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6524.T
20260228,6537,"WASHHOUSE CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6537.T
20260228,6538,Disruptors Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6538.T
20260228,6540,SEMBA CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6540.T
20260228,6543,NISSEN INC.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6543.T
20260228,6545,internet infinity INC.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6545.T
20260228,6546,Fulltech Co.Ltd.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6546.T
20260228,6547,"GREENS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6547.T
20260228,6548,TABIKOBO Co.Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6548.T
20260228,6549,"DM Solutions Co.,Ltd",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6549.T
20260228,6551,TSUNAGU GROUP HOLDINGS Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6551.T
20260228,6552,"GameWith,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6552.T
20260228,6554,"SUS Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6554.T
20260228,6555,"MS&Consulting Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6555.T
20260228,6557,AIAI Group Corporation,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6557.T
20260228,6558,"Cookbiz Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6558.T
20260228,6561,"HANATOUR JAPAN CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6561.T
20260228,6562,"Geniee,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6562.T
20260228,6563,Mirai Works Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6563.T
20260228,6565,"ABHOTEL CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6565.T
20260228,6566,"KANAME KOGYO CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6566.T
20260228,6568,"KNC Laboratories Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6568.T
20260228,6570,Kyowa Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6570.T
20260228,6573,CRAVIA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6573.T
20260228,6574,Convano Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6574.T
20260228,6577,"Bestone.Com Co.,Ltd",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6577.T
20260228,6578,CORREC HOLDINGS Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6578.T
20260228,6579,"logly,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6579.T
20260228,6580,"Writeup Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6580.T
20260228,6597,HPC SYSTEMS Inc.,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6597.T
20260228,6599,"EBRAINS,INC.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6599.T
20260228,6612,BALMUDA Inc.,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6612.T
20260228,6613,"QD Laser,Inc.",Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6613.T
20260228,6614,"Shikino High-Tech CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6614.T
20260228,6625,JALCO Holdings Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,6625.T
20260228,6626,SEMITEC Corporation,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6626.T
20260228,6627,"Tera Probe,Inc.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6627.T
20260228,6629,"TECHNO HORIZON CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6629.T
20260228,6633,CGS HOLDINGS INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6633.T
20260228,6634,NCXX Group Inc.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6634.T
20260228,6635,KK DI-NIKKO ENGINEERING,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6635.T
20260228,6637,"TERASAKI ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6637.T
20260228,6643,"Togami Electric Mfg.Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6643.T
20260228,6647,"MORIO DENKI CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6647.T
20260228,6648,KAWADEN CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6648.T
20260228,6654,"FUJI ELECTRIC INDUSTRY CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6654.T
20260228,6656,inspec Inc.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6656.T
20260228,6658,"Shirai Electronics Industrial Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6658.T
20260228,6659,"MEDIA LINKS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6659.T
20260228,6662,"Ubiteq,INC.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6662.T
20260228,6663,"TAIYO TECHNOLEX CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6663.T
20260228,6664,"OPTOELECTRONICS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6664.T
20260228,6666,RIVER ELETEC CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6666.T
20260228,6668,"ADTEC PLASMA TECHNOLOGY CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6668.T
20260228,6670,"MCJ Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6670.T
20260228,6675,"SAXA,Inc.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6675.T
20260228,6676,BUFFALO INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,6676.T
20260228,6677,"SK-Electronics CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6677.T
20260228,6678,"Techno Medica Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,6678.T
20260228,6694,ZOOM CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6694.T
20260228,6696,TRaaS On Product Inc.,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6696.T
20260228,6721,Wintest Corp.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6721.T
20260228,6730,AXELL CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,6730.T
20260228,6731,PIXELA CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6731.T
20260228,6734,"Newtech Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6734.T
20260228,6736,SUNCORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6736.T
20260228,6743,"Daido Signal Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6743.T
20260228,6748,"SEIWA ELECTRIC MFG. CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6748.T
20260228,6757,"OSG CORPORATION CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6757.T
20260228,6769,"THine Electronics,Inc.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6769.T
20260228,6771,"IKEGAMI TSUSHINKI CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6771.T
20260228,6772,"Tokyo Cosmos Electric Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6772.T
20260228,6775,TB GROUP INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6775.T
20260228,6776,"Tensho Electric Industries Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,6776.T
20260228,6777,santec Holdings Corporation,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6777.T
20260228,6778,"Artiza Networks,Inc.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6778.T
20260228,6786,RVH Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6786.T
20260228,6797,"NAGOYA ELECTRIC WORKS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6797.T
20260228,6803,TEAC CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6803.T
20260228,6819,"Izu Shaboten Resort Co.,Ltd",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,6819.T
20260228,6822,"Oi Electric Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6822.T
20260228,6824,"NEW COSMOS ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6824.T
20260228,6832,"AOI ELECTRONICS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6832.T
20260228,6834,"SEIKOH GIKEN Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6834.T
20260228,6835,ALLIED TELESIS HOLDINGS K.K.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6835.T
20260228,6836,"PLAT'HOME CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6836.T
20260228,6837,"KYOSHA CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6837.T
20260228,6838,"TAMAGAWA HOLDINGS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6838.T
20260228,6840,"AKIBA Holdings Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6840.T
20260228,6848,DKK-TOA CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6848.T
20260228,6853,"KYOWA ELECTRONIC INSTRUMENTS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6853.T
20260228,6855,JAPAN ELECTRONIC MATERIALS CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,6855.T
20260228,6858,"ONO SOKKI Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6858.T
20260228,6862,MINATO HOLDINGS INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6862.T
20260228,6863,NIRECO CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6863.T
20260228,6864,NF HOLDINGS CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6864.T
20260228,6867,LEADER ELECTRONICS CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6867.T
20260228,6870,"Fenwal Controls of Japan,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6870.T
20260228,6874,KYORITSU ELECTRIC CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6874.T
20260228,6877,Obara Group Incorporated,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,6877.T
20260228,6882,"Sansha Electric Manufacturing Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6882.T
20260228,6888,ACMOS INC.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,6888.T
20260228,6890,Ferrotec Corporation,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6890.T
20260228,6894,"PULSTEC INDUSTRIAL CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6894.T
20260228,6897,TWINBIRD CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6897.T
20260228,6898,"TOMITA ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6898.T
20260228,6899,ASTI CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,6899.T
